Date,Price,Open,High,Low,Volume,Change %
2022-12-22,11.81,12.14,12.185,11.684,3750000.0,-2.72
2022-12-23,11.785,11.81,12.105,11.725,3120000.0,-0.21
2022-12-24,11.45,11.781,11.79,11.205,4620000.0,-2.84
2022-12-25,11.385,11.45,11.55,11.25,1730000.0,-0.57
2022-12-26,11.339,11.39,11.485,11.102,2910000.0,-0.41
2022-12-27,11.09,11.339,11.43,10.732,5100000.0,-2.2
2022-12-28,9.76,11.09,11.11,9.48,13990000.0,-11.99
2022-12-29,9.658,9.76,9.928,8.085,20960000.0,-1.04
2022-12-30,9.895,9.647,10.121,9.029,23460000.0,2.45
2022-12-31,9.955,9.903,10.17,9.67,6790000.0,0.61
2023-01-01,10.0,9.955,10.08,9.705,4580000.0,0.45
2023-01-02,11.274,10.0,11.637,9.815,13250000.0,12.74
2023-01-03,13.37,11.274,13.646,11.018,22970000.0,18.59
2023-01-04,13.438,13.377,14.166,12.861,20700000.0,0.51
2023-01-05,13.42,13.442,13.85,12.954,9580000.0,-0.14
2023-01-06,13.52,13.42,13.576,12.74,9150000.0,0.75
2023-01-07,13.094,13.5,13.508,13.026,3280000.0,-3.15
2023-01-08,14.482,13.094,14.599,12.86,9870000.0,10.6
2023-01-09,16.266,14.446,17.453,14.304,31730000.0,12.32
2023-01-10,16.194,16.258,16.69,15.604,13990000.0,-0.44
2023-01-11,16.357,16.194,16.572,15.334,10450000.0,1.01
2023-01-12,16.6,16.365,16.93,15.714,14510000.0,1.48
2023-01-13,18.287,16.6,18.577,16.33,16309999.999999998,10.16
2023-01-14,24.247,18.287,24.641,18.206,39690000.0,32.59
2023-01-15,22.897,24.233,24.813,22.056,17060000.0,-5.57
2023-01-16,23.578,22.89,24.859,22.37,16390000.0,2.97
2023-01-17,22.87,23.578,23.936,22.779,9210000.0,-3.0
2023-01-18,20.849,22.87,23.577,20.534,16640000.0,-8.84
2023-01-19,21.42,20.849,21.836,20.44,9270000.0,2.74
2023-01-20,25.55,21.42,25.703,20.951,14860000.0,19.28
2023-01-21,24.547,25.55,26.424,24.547,19010000.0,-3.93
2023-01-22,24.222,24.55,25.413,23.666,10590000.0,-1.32
2023-01-23,24.316,24.222,24.884,23.901,9470000.0,0.39
2023-01-24,22.767,24.316,25.17,22.452,8780000.0,-6.37
2023-01-25,24.51,22.767,25.368,22.32,12130000.0,7.66
2023-01-26,24.349,24.51,25.197,23.897,7660000.0,-0.66
2023-01-27,24.42,24.349,24.917,23.441,7300000.0,0.29
2023-01-28,24.016,24.424,25.117,23.783,4720000.0,-1.66
2023-01-29,26.097,24.01,26.748,23.757,10700000.0,8.67
2023-01-30,23.966,26.103,26.305,23.395,10790000.0,-8.17
2023-01-31,23.923,23.966,24.4,23.507,5770000.0,-0.18
2023-02-01,24.986,23.923,25.19,22.54,10570000.0,4.44
2023-02-02,24.254,25.007,26.13,24.157,10400000.0,-2.93
2023-02-03,24.67,24.254,25.069,24.057,6790000.0,1.72
2023-02-04,24.35,24.67,24.933,24.253,2640000.0,-1.3
2023-02-05,23.464,24.35,24.452,23.048,6070000.0,-3.64
2023-02-06,22.652,23.464,23.722,22.536,4680000.0,-3.46
2023-02-07,23.825,22.652,23.937,22.568,6460000.0,5.18
2023-02-08,23.215,23.832,24.18,22.832,5160000.0,-2.56
2023-02-09,20.48,23.215,23.342,20.065,8530000.0,-11.78
2023-02-10,20.122,20.48,21.19,19.699,7250000.0,-1.75
2023-02-11,20.813,20.122,20.901,20.102,2610000.0,3.43
2023-02-12,21.502,20.813,22.364,20.63,5910000.0,3.31
2023-02-13,20.777,21.5,21.569,19.78,8570000.0,-3.37
2023-02-14,21.842,20.774,22.306,20.684,9760000.0,5.13
2023-02-15,23.88,21.84,23.93,21.462,7470000.0,9.33
2023-02-16,22.293,23.88,24.133,22.227,9340000.0,-6.65
2023-02-17,23.148,22.282,23.535,22.077,6070000.0,3.83
2023-02-18,23.453,23.148,23.905,22.932,3530000.0,1.32
2023-02-19,24.869,23.453,25.584,23.228,10600000.0,6.04
2023-02-20,26.245,24.86,27.043,24.214,13670000.0,5.53
2023-02-21,24.98,26.26,26.598,24.617,8790000.0,-4.82
2023-02-22,24.162,24.98,25.21,23.252,9480000.0,-3.27
2023-02-23,23.918,24.162,24.68,23.626,5590000.0,-1.01
2023-02-24,23.08,23.912,24.118,22.526,6200000.0,-3.5
2023-02-25,22.378,23.08,23.31,21.508,5470000.0,-3.04
2023-02-26,23.274,22.377,23.514,22.223,3560000.0,4.0
2023-02-27,22.677,23.274,23.4,22.337,5080000.0,-2.56
2023-02-28,21.88,22.677,22.74,21.784,3450000.0,-3.52
2023-03-01,22.52,21.88,22.854,21.67,3370000.0,2.93
2023-03-02,21.997,22.52,22.633,21.68,3170000.0,-2.32
2023-03-03,21.423,21.997,22.017,20.47,5330000.0,-2.61
2023-03-04,20.988,21.423,21.598,20.33,2200000.0,-2.03
2023-03-05,20.974,20.988,21.663,20.85,3060000.0,-0.07
2023-03-06,20.61,20.97,21.14,20.49,3700000.0,-1.74
2023-03-07,20.236,20.61,20.95,19.732,5230000.0,-1.81
2023-03-08,18.41,20.236,20.38,18.214,9320000.0,-9.02
2023-03-09,17.341,18.41,18.745,16.819,12510000.0,-5.81
2023-03-10,18.208,17.326,18.352,16.06,15880000.0,5.0
2023-03-11,18.113,18.202,18.896,17.011,9260000.0,-0.52
2023-03-12,20.184,18.113,20.452,17.757,9040000.0,11.43
2023-03-13,20.425,20.184,21.367,18.907,16739999.999999998,1.19
2023-03-14,20.914,20.428,22.081,19.802,14880000.0,2.4
2023-03-15,19.261,20.914,21.463,18.773,11640000.0,-7.9
2023-03-16,19.697,19.261,19.888,18.927,6620000.0,2.26
2023-03-17,21.624,19.697,21.669,19.437,9170000.0,9.79
2023-03-18,21.215,21.628,22.85,21.091,10590000.0,-1.89
2023-03-19,21.855,21.218,22.428,21.214,6100000.0,3.02
2023-03-20,22.147,21.855,23.893,21.448,15170000.0,1.34
2023-03-21,22.574,22.15,23.316,21.578,9940000.0,1.93
2023-03-22,21.425,22.574,23.062,21.019,12390000.0,-5.09
2023-03-23,22.184,21.434,22.741,21.172,7730000.0,3.54
2023-03-24,20.659,22.184,22.27,20.308,8000000.0,-6.87
2023-03-25,20.425,20.659,20.969,20.129,3110000.0,-1.13
2023-03-26,20.957,20.425,21.117,20.295,2380000.0,2.6
2023-03-27,19.9,20.954,20.982,19.448,4720000.0,-5.04
2023-03-28,20.453,19.9,20.82,19.62,4680000.0,2.78
2023-03-29,21.11,20.46,21.536,20.43,4440000.0,3.21
2023-03-30,20.555,21.11,21.648,20.16,5960000.0,-2.63
2023-03-31,21.165,20.547,21.462,20.072,4179999.9999999995,2.97
2023-04-01,21.072,21.165,21.31,20.796,2240000.0,-0.44
2023-04-02,20.524,21.08,21.294,20.25,2280000.0,-2.6
2023-04-03,20.446,20.52,20.99,19.992,5700000.0,-0.38
2023-04-04,20.922,20.446,21.238,20.324,3310000.0,2.33
2023-04-05,20.97,20.922,21.333,20.632,3580000.0,0.23
2023-04-06,20.62,20.963,20.988,20.466,2330000.0,-1.67
2023-04-07,20.446,20.623,20.773,20.253,1760000.0,-0.84
2023-04-08,20.043,20.446,20.726,19.9,2400000.0,-1.97
2023-04-09,20.285,20.043,20.425,19.9,1370000.0,1.2
2023-04-10,20.904,20.282,20.95,20.082,2490000.0,3.05
2023-04-11,22.982,20.897,23.675,20.827,11980000.0,9.94
2023-04-12,23.788,22.982,24.4,22.336,13850000.0,3.5
2023-04-13,24.437,23.79,25.243,23.655,7930000.0,2.73
2023-04-14,24.723,24.437,25.463,23.765,9000000.0,1.17
2023-04-15,24.047,24.723,24.778,23.825,3800000.0,-2.73
2023-04-16,25.36,24.05,25.457,23.845,4590000.0,5.46
2023-04-17,24.569,25.365,25.96,24.358,8000000.0,-3.12
2023-04-18,24.823,24.572,25.436,24.023,5020000.0,1.03
2023-04-19,22.683,24.823,24.969,22.072,9380000.0,-8.62
2023-04-20,22.183,22.683,23.134,21.605,7760000.0,-2.2
2023-04-21,21.267,22.197,22.39,21.07,6040000.0,-4.13
2023-04-22,21.795,21.267,21.972,21.067,2440000.0,2.48
2023-04-23,21.47,21.795,22.237,21.012,3470000.0,-1.49
2023-04-24,21.38,21.47,21.982,21.036,3840000.0,-0.42
2023-04-25,21.92,21.38,21.962,20.736,4280000.0,2.53
2023-04-26,21.284,21.92,22.937,20.476,8430000.0,-2.9
2023-04-27,22.332,21.284,22.494,21.18,5970000.0,4.92
2023-04-28,23.348,22.332,23.471,22.184,6060000.0,4.55
2023-04-29,23.186,23.348,23.778,22.934,4040000.0,-0.69
2023-04-30,22.739,23.186,23.902,22.739,4050000.0,-1.93
2023-05-01,21.975,22.739,22.88,21.6,5000000.0,-3.36
2023-05-02,22.252,21.952,22.374,21.76,3280000.0,1.26
2023-05-03,22.22,22.25,22.282,21.254,5120000.0,-0.14
2023-05-04,21.74,22.22,22.472,21.616,3210000.0,-2.16
2023-05-05,22.825,21.74,23.043,21.656,4960000.0,4.99
2023-05-06,21.928,22.825,23.224,21.613,3870000.0,-3.93
2023-05-07,21.655,21.928,22.734,21.655,3800000.0,-1.25
2023-05-08,20.632,21.657,21.807,20.003,7050000.0,-4.72
2023-05-09,20.673,20.632,20.997,20.427,3220000.0,0.19
2023-05-10,20.932,20.658,21.297,19.999,6520000.0,1.26
2023-05-11,20.184,20.934,20.934,19.797,4780000.0,-3.57
2023-05-12,20.906,20.184,20.936,19.83,4360000.0,3.57
2023-05-13,20.832,20.906,21.277,20.792,2310000.0,-0.35
2023-05-14,20.944,20.832,21.234,20.632,1970000.0,0.54
2023-05-15,20.99,20.944,21.504,20.622,3930000.0,0.22
2023-05-16,20.673,20.987,21.133,20.45,3770000.0,-1.51
2023-05-17,21.047,20.673,21.182,20.44,3490000.0,1.81
2023-05-18,20.347,21.047,21.09,20.127,3670000.0,-3.33
2023-05-19,20.35,20.347,20.563,20.267,1660000.0,0.01
2023-05-20,20.29,20.35,20.36,20.113,1280000.0,-0.29
2023-05-21,19.612,20.29,20.39,19.413,2570000.0,-3.34
2023-05-22,19.53,19.612,19.997,19.37,3020000.0,-0.42
2023-05-23,20.028,19.53,20.166,19.426,3280000.0,2.55
2023-05-24,19.213,20.03,20.07,18.852,3800000.0,-4.07
2023-05-25,19.25,19.213,19.54,18.798,2370000.0,0.19
2023-05-26,19.35,19.25,19.553,19.093,1440000.0,0.52
2023-05-27,20.424,19.353,20.512,19.33,2000000.0,5.55
2023-05-28,20.802,20.422,21.165,20.302,3530000.0,1.85
2023-05-29,20.572,20.8,20.974,20.28,2840000.0,-1.1
2023-05-30,21.253,20.572,21.396,20.472,4460000.0,3.31
2023-05-31,20.823,21.253,21.326,20.435,2840000.0,-2.02
2023-06-01,20.497,20.82,20.983,20.437,2290000.0,-1.56
2023-06-02,21.258,20.497,21.372,20.325,2660000.0,3.71
2023-06-03,21.19,21.262,21.345,20.994,1480000.0,-0.32
2023-06-04,21.83,21.195,22.29,21.035,3610000.0,3.02
2023-06-05,20.0,21.83,22.052,19.353,8369999.999999999,-8.38
2023-06-06,20.39,19.993,20.685,19.265,5770000.0,1.95
2023-06-07,18.627,20.39,20.512,18.527,5400000.0,-8.65
2023-06-08,18.892,18.633,19.093,18.258,3150000.0,1.42
2023-06-09,17.398,18.89,19.325,17.125,6200000.0,-7.91
2023-06-10,15.623,17.398,17.398,13.33,20690000.0,-10.2
2023-06-11,15.551,15.622,16.142,15.142,7040000.0,-0.46
2023-06-12,15.19,15.55,15.649,14.759,6090000.0,-2.32
2023-06-13,15.038,15.191,15.931,14.78,5770000.0,-1.0
2023-06-14,14.488,15.037,15.336,14.14,4820000.0,-3.66
2023-06-15,14.787,14.49,15.049,14.189,5380000.0,2.07
2023-06-16,15.32,14.787,15.45,14.454,3940000.0,3.6
2023-06-17,15.64,15.32,16.093,15.17,3120000.0,2.09
2023-06-18,15.448,15.64,15.828,15.34,1940000.0,-1.23
2023-06-19,16.102,15.448,16.13,15.368,2410000.0,4.23
2023-06-20,16.633,16.102,16.653,15.758,4099999.9999999995,3.29
2023-06-21,17.245,16.633,17.402,16.57,5530000.0,3.68
2023-06-22,16.634,17.237,17.725,16.582,4330000.0,-3.55
2023-06-23,17.142,16.634,17.512,16.218,6420000.0,3.06
2023-06-24,16.642,17.142,17.525,16.392,3530000.0,-2.92
2023-06-25,16.964,16.642,17.38,16.573,3450000.0,1.94
2023-06-26,16.262,16.962,17.112,15.986,3980000.0,-4.14
2023-06-27,16.622,16.262,16.92,16.14,3850000.0,2.21
2023-06-28,15.965,16.622,16.648,15.712,5320000.0,-3.95
2023-06-29,17.99,15.968,18.238,15.885,9570000.0,12.68
2023-06-30,18.858,17.988,19.93,17.33,13570000.0,4.83
2023-07-01,18.719,18.858,18.983,17.919,4080000.0,-0.74
2023-07-02,19.462,18.719,19.718,18.559,5970000.0,3.97
2023-07-03,19.234,19.46,19.64,18.89,3790000.0,-1.17
2023-07-04,19.134,19.234,19.928,19.08,3860000.0,-0.52
2023-07-05,18.99,19.134,19.376,18.476,3190000.0,-0.75
2023-07-06,19.641,18.992,20.964,18.86,11930000.0,3.43
2023-07-07,21.493,19.616,21.698,19.298,11560000.0,9.43
2023-07-08,21.823,21.495,22.447,21.329,7760000.0,1.54
2023-07-09,21.342,21.823,22.332,21.042,4590000.0,-2.21
2023-07-10,21.305,21.325,21.79,20.532,6750000.0,-0.17
2023-07-11,22.078,21.298,22.305,21.212,5530000.0,3.63
2023-07-12,21.942,22.078,22.72,21.776,7450000.0,-0.62
2023-07-13,25.995,21.938,26.651,21.45,19220000.0,18.47
2023-07-14,26.679,25.991,30.574,25.309,23770000.0,2.63
2023-07-15,27.456,26.675,29.072,26.547,12930000.0,2.91
2023-07-16,27.42,27.461,28.553,26.764,8109999.999999999,-0.13
2023-07-17,26.804,27.42,28.455,25.794,10590000.0,-2.25
2023-07-18,25.554,26.804,27.062,24.793,8119999.999999999,-4.66
2023-07-19,26.32,25.554,26.98,25.378,6480000.0,3.0
2023-07-20,25.371,26.31,27.358,25.096,6370000.0,-3.6
2023-07-21,25.492,25.378,25.994,25.098,4230000.0,0.48
2023-07-22,24.52,25.492,25.96,24.26,2990000.0,-3.81
2023-07-23,24.76,24.522,25.248,24.233,3140000.0,0.98
2023-07-24,23.37,24.763,24.83,22.917,5220000.0,-5.61
2023-07-25,23.27,23.37,23.578,22.767,3350000.0,-0.43
2023-07-26,25.19,23.27,25.581,23.182,7500000.0,8.25
2023-07-27,25.102,25.174,25.634,24.7,5270000.0,-0.35
2023-07-28,24.82,25.1,25.522,24.554,3600000.0,-1.12
2023-07-29,25.16,24.82,25.38,24.755,2260000.0,1.37
2023-07-30,24.25,25.158,25.21,23.763,3530000.0,-3.62
2023-07-31,23.72,24.25,24.78,23.608,3990000.0,-2.19
2023-08-01,24.01,23.722,24.04,23.012,4530000.0,1.22
2023-08-02,23.148,24.05,24.234,22.93,4220000.0,-3.59
2023-08-03,22.64,23.148,23.372,22.484,3630000.0,-2.19
2023-08-04,22.796,22.64,23.558,22.508,4070000.0000000005,0.69
2023-08-05,22.648,22.796,22.926,22.311,2160000.0,-0.65
2023-08-06,23.197,22.648,23.432,22.578,3070000.0,2.42
2023-08-07,23.109,23.197,23.579,22.418,3780000.0,-0.38
2023-08-08,24.21,23.117,24.74,23.026,5920000.0,4.77
2023-08-09,24.385,24.21,24.984,24.122,4700000.0,0.72
2023-08-10,24.605,24.385,24.86,24.135,3080000.0,0.9
2023-08-11,24.618,24.605,24.898,24.354,2940000.0,0.05
2023-08-12,24.902,24.616,25.128,24.396,2250000.0,1.15
2023-08-13,24.23,24.902,24.94,24.216,2340000.0,-2.7
2023-08-14,25.176,24.23,25.271,24.117,3660000.0,3.9
2023-08-15,23.946,25.18,25.28,23.744,4840000.0,-4.89
2023-08-16,22.816,23.92,24.016,22.438,5480000.0,-4.72
2023-08-17,21.7,22.816,23.416,20.265,7700000.0,-4.89
2023-08-18,21.348,21.698,22.172,20.976,4840000.0,-1.62
2023-08-19,21.9,21.346,22.15,21.308,2110000.0,2.59
2023-08-20,21.768,21.9,22.014,21.596,1340000.0,-0.6
2023-08-21,21.19,21.77,21.772,20.448,3360000.0,-2.65
2023-08-22,20.584,21.192,21.262,19.557,4500000.0,-2.86
2023-08-23,21.738,20.584,21.784,20.448,4590000.0,5.61
2023-08-24,21.058,21.738,22.018,20.684,3360000.0,-3.13
2023-08-25,20.42,21.058,21.058,20.096,2950000.0,-3.03
2023-08-26,20.288,20.42,20.422,20.206,937780.0,-0.65
2023-08-27,20.79,20.288,20.908,20.24,1370000.0,2.47
2023-08-28,20.568,20.79,20.79,20.086,2100000.0,-1.07
2023-08-29,21.792,20.568,21.982,20.118,6610000.0,5.95
2023-08-30,20.812,21.792,21.958,20.6,3170000.0,-4.5
2023-08-31,19.727,20.812,21.008,19.481,4820000.0,-5.21
2023-09-01,19.322,19.737,19.92,19.08,3330000.0,-2.05
2023-09-02,19.5,19.322,19.678,19.146,1730000.0,0.92
2023-09-03,19.572,19.5,19.668,19.256,1340000.0,0.37
2023-09-04,19.517,19.572,19.998,19.181,2620000.0,-0.28
2023-09-05,20.258,19.52,20.571,19.047,5070000.0,3.8
2023-09-06,19.64,20.258,20.37,19.206,4099999.9999999995,-3.05
2023-09-07,19.904,19.64,19.99,19.34,2920000.0,1.34
2023-09-08,19.61,19.904,20.27,19.395,2430000.0,-1.48
2023-09-09,19.432,19.608,19.61,19.385,846260.0,-0.91
2023-09-10,18.23,19.432,19.44,17.85,6860000.0,-6.19
2023-09-11,17.736,18.238,18.438,17.396,6020000.0,-2.71
2023-09-12,17.91,17.738,18.69,17.57,5940000.0,0.98
2023-09-13,18.398,17.912,18.52,17.708,5120000.0,2.72
2023-09-14,18.85,18.398,19.3,18.398,5380000.0,2.46
2023-09-15,19.14,18.852,19.433,18.567,2910000.0,1.54
2023-09-16,19.13,19.143,19.421,18.885,1830000.0,-0.05
2023-09-17,18.822,19.13,19.132,18.682,1310000.0,-1.61
2023-09-18,19.648,18.822,20.122,18.613,4870000.0,4.39
2023-09-19,20.03,19.65,20.362,19.582,3760000.0,1.95
2023-09-20,20.297,20.03,20.508,19.818,3430000.0,1.33
2023-09-21,19.463,20.292,20.292,19.313,4019999.9999999995,-4.11
2023-09-22,19.428,19.463,19.78,19.172,2360000.0,-0.18
2023-09-23,19.488,19.428,19.563,19.29,1170000.0,0.31
2023-09-24,19.358,19.488,19.654,19.278,1330000.0,-0.66
2023-09-25,19.398,19.362,19.736,19.14,2240000.0,0.2
2023-09-26,19.026,19.398,19.52,18.868,2500000.0,-1.92
2023-09-27,19.127,19.026,19.46,18.762,3390000.0,0.53
2023-09-28,19.96,19.127,19.976,19.105,3970000.0,4.35
2023-09-29,20.28,19.96,20.424,19.853,3290000.0,1.6
2023-09-30,21.364,20.28,21.762,20.1,4410000.0,5.34
2023-10-01,23.883,21.364,24.433,21.138,7770000.0,11.79
2023-10-02,23.36,23.887,24.671,22.93,8000000.0,-2.19
2023-10-03,23.608,23.36,24.697,23.268,7030000.0,1.06
2023-10-04,23.14,23.608,23.776,22.665,4830000.0,-1.98
2023-10-05,22.67,23.14,23.73,22.592,4050000.0,-2.03
2023-10-06,23.483,22.67,23.731,22.67,5050000.0,3.59
2023-10-07,23.303,23.701,23.824,23.091,3430000.0,-0.77
2023-10-08,23.224,23.301,23.613,23.101,2210000.0,-0.34
2023-10-09,22.097,23.222,23.37,21.782,4870000.0,-4.85
2023-10-10,22.098,22.1,22.459,21.703,2810000.0,0.01
2023-10-11,22.015,22.098,22.416,21.63,3550000.0,-0.38
2023-10-12,21.299,22.008,22.032,21.032,3400000.0,-3.26
2023-10-13,21.84,21.299,22.175,21.12,2970000.0,2.54
2023-10-14,21.99,21.838,22.22,21.808,1550000.0,0.69
2023-10-15,21.914,22.0,22.152,21.67,1820000.0,-0.35
2023-10-16,23.952,21.914,24.583,21.9,8670000.0,9.3
2023-10-17,23.934,23.954,24.52,23.579,5520000.0,-0.08
2023-10-18,23.417,23.934,24.36,23.38,3990000.0,-2.16
2023-10-19,24.942,23.42,25.434,23.181,7600000.0,6.51
2023-10-20,27.02,24.927,27.35,24.732,9710000.0,8.33
2023-10-21,29.343,27.02,30.165,26.665,11470000.0,8.6
2023-10-22,29.049,29.325,29.992,28.123,6550000.0,-1.0
2023-10-23,31.922,29.051,32.709,28.77,15070000.0,9.89
2023-10-24,30.16,31.922,32.552,29.592,13770000.0,-5.52
2023-10-25,32.444,30.16,33.841,30.038,13170000.0,7.57
2023-10-26,32.78,32.448,33.242,30.777,9530000.0,1.04
2023-10-27,31.724,32.78,33.305,31.456,7870000.0,-3.22
2023-10-28,31.632,31.724,32.5,31.413,3130000.0,-0.29
2023-10-29,32.805,31.632,33.142,31.312,4670000.0,3.71
2023-10-30,34.942,32.83,35.199,32.385,9620000.0,6.51
2023-10-31,38.398,34.942,38.561,34.862,12760000.0,9.89
2023-11-01,41.113,38.401,46.479,37.926,25100000.0,7.07
2023-11-02,40.246,41.113,44.501,38.762,18190000.0,-2.11
2023-11-03,39.452,40.246,40.25,38.072,12860000.0,-1.97
2023-11-04,42.424,39.454,42.675,39.032,9180000.0,7.53
2023-11-05,41.154,42.426,42.826,40.297,5780000.0,-2.99
2023-11-06,42.187,41.157,42.19,39.687,7070000.0,2.51
2023-11-07,42.946,42.171,44.442,40.236,12270000.0,1.8
2023-11-08,43.127,42.946,43.866,42.295,6000000.0,0.42
2023-11-09,45.335,43.132,48.777,42.529,16800000.0,5.12
2023-11-10,56.677,45.305,57.442,45.095,19270000.0,25.02
2023-11-11,56.354,56.677,63.576,53.636,18650000.0,-0.57
2023-11-12,56.35,56.375,61.823,54.617,13540000.0,-0.01
2023-11-13,51.662,56.35,59.8,51.635,14450000.0,-8.32
2023-11-14,56.82,51.639,57.751,51.603,15400000.0,9.98
2023-11-15,65.555,56.82,67.03,56.234,16379999.999999998,15.37
2023-11-16,57.815,65.527,68.076,56.552,18330000.0,-11.81
2023-11-17,58.497,57.823,60.442,54.205,14710000.0,1.18
2023-11-18,58.552,58.497,59.313,54.856,9190000.0,0.09
2023-11-19,61.114,58.566,62.011,56.724,9090000.0,4.38
2023-11-20,56.574,61.087,61.199,56.234,8920000.0,-7.43
2023-11-21,51.691,56.574,57.316,51.401,12950000.0,-8.63
2023-11-22,57.482,51.691,58.825,51.65,9830000.0,11.2
2023-11-23,56.412,57.538,59.506,56.192,6230000.0,-1.86
2023-11-24,56.863,56.412,58.712,56.242,5280000.0,0.8
2023-11-25,58.809,56.87,59.715,55.895,5310000.0,3.42
2023-11-26,57.559,58.809,59.007,56.26,4240000.0,-2.13
2023-11-27,55.06,57.559,58.04,53.59,6160000.0,-4.34
2023-11-28,58.192,55.055,58.634,53.978,7110000.0,5.69
2023-11-29,59.294,58.184,61.706,57.766,9660000.0,1.89
2023-11-30,59.199,59.292,61.646,58.858,5670000.0,-0.16
2023-12-01,59.754,59.199,61.846,58.614,6660000.0,0.94
2023-12-02,63.807,59.756,63.898,59.674,6290000.0,6.78
2023-12-03,62.988,63.795,65.419,62.329,6520000.0,-1.28
2023-12-04,61.572,62.988,65.243,60.081,10400000.0,-2.25
2023-12-05,60.959,61.575,62.548,59.153,7720000.0,-1.0
2023-12-06,61.896,60.959,66.631,60.959,13830000.0,1.54
2023-12-07,67.791,61.898,69.322,61.677,13530000.0,9.53
2023-12-08,74.896,67.798,75.242,67.798,14150000.0,10.48
2023-12-09,72.319,74.896,77.55,71.848,11330000.0,-3.44
2023-12-10,74.75,72.317,74.839,70.734,7650000.0,3.36
2023-12-11,70.297,74.871,74.919,65.783,15880000.0,-5.96
2023-12-12,68.55,70.297,72.388,65.962,9920000.0,-2.48
2023-12-13,70.598,68.55,72.457,64.058,10300000.0,2.99
2023-12-14,75.686,70.596,76.186,69.682,9450000.0,7.21
2023-12-15,72.545,75.686,79.454,72.214,11170000.0,-4.15
2023-12-16,73.724,72.503,77.191,71.279,7210000.0,1.62
2023-12-17,70.737,73.733,74.914,70.594,6500000.0,-4.05
2023-12-18,74.394,70.799,75.38,67.13,9170000.0,5.17
2023-12-19,73.078,74.418,76.352,71.833,7640000.0,-1.77
2023-12-20,82.164,73.068,83.992,72.986,13600000.0,12.43
2023-12-21,93.92,82.164,95.465,81.187,15310000.0,14.31
2023-12-22,97.972,93.908,99.342,90.659,15050000.0,4.31
2023-12-23,107.948,97.964,109.638,92.869,10510000.0,10.18
2023-12-24,112.471,107.948,117.912,107.504,15820000.0,4.19
2023-12-25,120.761,112.514,125.506,108.164,13740000.0,7.37
2023-12-26,112.603,120.761,121.291,103.265,15420000.0,-6.76
2023-12-27,106.782,112.603,115.232,105.099,11250000.0,-5.17
2023-12-28,101.845,106.766,109.442,97.302,12920000.0,-4.62
2023-12-29,106.166,101.845,109.726,99.632,11740000.0,4.24
2023-12-30,101.808,106.166,107.36,100.862,4930000.0,-4.11
2023-12-31,101.59,101.808,105.151,99.597,4840000.0,-0.21
2024-01-01,109.628,101.59,109.668,101.558,5570000.0,7.91
2024-01-02,106.72,109.728,116.92,106.052,9660000.0,-2.65
2024-01-03,98.536,106.72,109.887,86.141,15160000.0,-7.67
2024-01-04,104.876,98.536,108.042,96.776,8730000.0,6.43
2024-01-05,99.93,104.876,105.301,95.605,8010000.0,-4.72
2024-01-06,93.728,99.93,100.227,91.618,6180000.0,-6.21
2024-01-07,89.328,93.728,96.713,87.928,6840000.0,-4.69
2024-01-08,97.86,89.347,99.91,85.331,12280000.0,9.55
2024-01-09,99.37,97.899,103.898,95.484,10420000.0,1.54
2024-01-10,102.024,99.37,105.323,92.35,10770000.0,2.67
2024-01-11,99.862,102.05,107.04,97.78,11410000.0,-2.12
2024-01-12,92.039,99.862,100.427,87.66,7950000.0,-7.83
2024-01-13,95.774,92.058,97.039,89.59,5220000.0,4.06
2024-01-14,93.855,95.781,103.11,93.767,7680000.0,-2.0
2024-01-15,94.398,93.9,96.87,93.166,4490000.0,0.58
2024-01-16,97.607,94.358,98.682,94.189,4570000.0,3.4
2024-01-17,102.07,97.598,102.691,96.884,8700000.0,4.57
2024-01-18,94.352,102.078,103.424,91.679,7740000.0,-7.56
2024-01-19,93.655,94.354,95.309,87.055,7770000.0,-0.74
2024-01-20,92.756,93.649,94.23,90.268,3320000.0,-0.96
2024-01-21,91.055,92.756,93.892,90.83,2410000.0,-1.83
2024-01-22,83.829,91.053,91.867,82.35,8670000.0,-7.94
2024-01-23,84.303,83.841,85.924,79.009,10070000.0,0.57
2024-01-24,88.769,84.296,89.305,83.315,7350000.0,5.3
2024-01-25,86.88,88.771,89.585,85.173,5120000.0,-2.13
2024-01-26,92.209,86.877,93.662,86.1,6020000.0,6.13
2024-01-27,94.201,92.272,94.481,90.72,3540000.0,2.16
2024-01-28,95.982,94.266,99.42,93.422,6860000.0,1.89
2024-01-29,101.613,95.982,101.88,95.103,7240000.0,5.87
2024-01-30,101.377,101.617,106.318,101.033,8760000.0,-0.23
2024-01-31,97.043,101.373,102.581,96.09,10670000.0,-4.28
2024-02-01,97.803,97.04,98.015,93.143,8650000.0,0.78
2024-02-02,100.542,97.803,102.495,97.452,6940000.0,2.8
2024-02-03,97.94,100.546,101.165,96.709,3640000.0,-2.59
2024-02-04,95.435,97.94,98.528,95.106,3540000.0,-2.56
2024-02-05,95.624,95.442,98.633,94.193,4800000.0,0.2
2024-02-06,96.85,95.626,97.858,93.314,5530000.0,1.28
2024-02-07,101.058,96.848,101.409,94.755,5760000.0,4.34
2024-02-08,102.76,101.059,104.912,100.562,7170000.0,1.68
2024-02-09,106.909,102.771,108.815,102.763,8230000.0,4.04
2024-02-10,109.032,106.935,110.858,106.914,5030000.0,1.99
