Date,Price,Open,High,Low,Volume,Change %
2017-09-03,4612.9,4573.8,4719.8,4397.7,102820.0,0.86
2017-09-04,4267.5,4612.9,4621.0,4098.6,170400.0,-7.49
2017-09-05,4409.1,4267.5,4496.7,4004.6,158410.0,3.32
2017-09-06,4618.7,4409.1,4660.0,4401.5,110930.0,4.75
2017-09-07,4635.6,4618.7,4690.5,4493.2,70530.0,0.37
2017-09-08,4326.5,4635.6,4699.6,4130.9,180360.0,-6.67
2017-09-09,4335.1,4326.5,4402.1,4185.3,77090.0,0.2
2017-09-10,4245.9,4335.1,4338.1,4032.1,108080.0,-2.06
2017-09-11,4217.9,4245.9,4364.4,4134.6,88760.0,-0.66
2017-09-12,4158.9,4217.9,4387.8,4075.0,107040.0,-1.4
2017-09-13,3870.3,4158.9,4174.6,3752.0,186540.0,-6.94
2017-09-14,3243.1,3870.3,3930.7,3219.0,317590.0,-16.21
2017-09-15,3713.8,3243.1,3824.4,2979.9,448550.0,14.51
2017-09-16,3698.9,3713.8,3893.7,3551.8,169360.0,-0.4
2017-09-17,3689.6,3698.9,3796.6,3485.8,96070.0,-0.25
2017-09-18,4100.3,3689.6,4122.8,3689.0,147930.0,11.13
2017-09-19,3908.0,4100.3,4120.7,3852.2,123220.0,-4.69
2017-09-20,3882.2,3908.0,4053.0,3846.8,86650.0,-0.66
2017-09-21,3617.3,3882.2,3912.8,3576.5,145130.0,-6.82
2017-09-22,3600.8,3617.3,3753.5,3505.8,114720.0,-0.45
2017-09-23,3788.0,3600.8,3813.4,3563.2,67820.0,5.2
2017-09-24,3667.5,3788.0,3790.9,3633.9,49660.0,-3.18
2017-09-25,3932.8,3667.5,3971.5,3665.7,100200.0,7.23
2017-09-26,3892.7,3932.8,3982.3,3858.8,63250.0,-1.02
2017-09-27,4212.2,3892.7,4232.4,3882.1,117600.0,8.21
2017-09-28,4195.6,4212.2,4274.6,4112.9,92230.0,-0.39
2017-09-29,4172.8,4195.6,4237.5,4030.4,97800.0,-0.54
2017-09-30,4360.6,4172.8,4383.3,4164.3,67490.0,4.5
2017-10-01,4403.1,4360.6,4412.6,4258.3,60580.0,0.97
2017-10-02,4401.3,4403.1,4477.4,4364.7,71200.0,-0.04
2017-10-03,4314.2,4401.3,4436.0,4230.7,81870.0,-1.98
2017-10-04,4218.7,4314.2,4355.3,4183.6,64080.0,-2.21
2017-10-05,4321.4,4218.7,4365.8,4143.4,63610.0,2.44
2017-10-06,4371.9,4321.4,4422.1,4296.9,61690.0,1.17
2017-10-07,4435.8,4371.9,4472.9,4319.5,40200.0,1.46
2017-10-08,4611.7,4435.8,4622.9,4419.4,71370.0,3.97
2017-10-09,4777.5,4611.7,4875.4,4556.1,110190.0,3.59
2017-10-10,4763.4,4777.5,4930.0,4722.8,98490.0,-0.3
2017-10-11,4824.2,4763.4,4874.9,4718.6,70480.0,1.28
2017-10-12,5432.6,4824.2,5432.6,4815.0,163920.0,12.61
2017-10-13,5637.3,5432.6,5852.8,5392.0,215020.0,3.77
2017-10-14,5824.7,5637.3,5839.6,5568.9,76220.0,3.33
2017-10-15,5688.1,5824.7,5862.7,5448.2,101640.0,-2.34
2017-10-16,5759.3,5677.4,5795.3,5576.1,61360.0,1.25
2017-10-17,5598.6,5759.3,5773.3,5521.1,65640.0,-2.79
2017-10-18,5575.8,5598.6,5601.3,5114.9,122020.0,-0.41
2017-10-19,5698.6,5576.7,5737.4,5517.6,83060.0,2.2
2017-10-20,5993.1,5698.6,6075.3,5611.4,123860.0,5.17
2017-10-21,6006.6,5993.1,6187.2,5874.5,112940.0,0.23
2017-10-22,5982.9,6006.6,6070.6,5723.0,105030.0,-0.4
2017-10-23,5903.6,5982.9,6049.0,5644.2,137140.0,-1.32
2017-10-24,5513.1,5903.6,5904.6,5463.4,143740.0,-6.62
2017-10-25,5734.0,5513.1,5748.0,5375.6,105840.0,4.01
2017-10-26,5887.6,5734.0,5970.4,5689.9,93680.0,2.68
2017-10-27,5764.6,5887.6,5997.8,5692.3,83930.0,-2.09
2017-10-28,5726.6,5764.6,5871.0,5654.8,53230.0,-0.66
2017-10-29,6147.5,5726.6,6295.4,5679.4,163060.0,7.35
2017-10-30,6124.3,6147.7,6226.2,6019.0,78620.0,-0.38
2017-10-31,6451.2,6124.3,6467.2,6090.8,101250.0,5.34
2017-11-01,6737.8,6449.1,6738.7,6355.0,133190.0,4.44
2017-11-02,7024.8,6737.8,7339.9,6737.8,238800.0,4.26
2017-11-03,7152.1,7024.8,7445.6,6938.9,154890.0,1.81
2017-11-04,7363.8,7147.0,7492.2,6957.8,106600.0,2.96
2017-11-05,7389.5,7363.8,7599.4,7284.3,105730.0,0.35
2017-11-06,6959.2,7389.5,7429.7,6934.7,159690.0,-5.82
2017-11-07,7102.8,6959.3,7222.4,6957.8,101050.0,2.06
2017-11-08,7444.4,7102.2,7869.1,7027.0,220220.0,4.81
2017-11-09,7129.6,7444.4,7457.1,7040.8,126770.0,-4.23
2017-11-10,6565.8,7129.6,7319.0,6406.0,222000.0,-7.91
2017-11-11,6339.9,6565.8,6821.5,6197.9,135720.0,-3.44
2017-11-12,5878.1,6339.9,6490.5,5493.6,269830.0,-7.28
2017-11-13,6522.5,5878.1,6760.1,5828.3,178340.0,10.96
2017-11-14,6597.1,6522.5,6728.6,6419.2,96500.0,1.14
2017-11-15,7283.2,6597.1,7330.1,6596.9,131120.0,10.4
2017-11-16,7853.7,7283.0,7964.6,7119.2,133940.0,7.83
2017-11-17,7700.0,7853.7,8000.2,7534.7,117350.0,-1.96
2017-11-18,7780.9,7700.0,7857.5,7458.9,74380.0,1.05
2017-11-19,8042.6,7781.0,8100.9,7675.4,68620.0,3.36
2017-11-20,8244.7,8042.6,8294.1,7947.3,75700.0,2.51
